,Close,cash_return,sma_200,daily_return,trend_above_sma,always_timing_invested,buy_hold_invested,always_timing_return,buy_hold_return,always_timing_equity,buy_hold_equity,always_timing_growth_10k,buy_hold_growth_10k,trip_count,signal_score,timing_on,combined_invested,combined_return,combined_equity,combined_growth_10k
1961-03-03,1.0878184690346837,9.489267681250801e-05,0.9567389741210931,0.001679428291688545,True,True,True,0.001679428291688545,0.001679428291688545,1.1778837675103144,1.179381454832972,11778.837675103145,11793.81454832972,4,5.0,True,True,0.001679428291688545,1.1778837675103144,11778.837675103145
1961-03-06,1.089642717597306,9.489267681228597e-05,0.9575896812703892,0.001676978847620747,True,True,True,0.001676978847620747,0.001676978847620747,1.179859053673385,1.181359252586003,11798.590536733851,11813.592525860031,4,5.0,True,True,0.001676978847620747,1.179859053673385,11798.590536733851
1961-03-07,1.0798975713592573,9.489267681228597e-05,0.958371154965835,-0.00894343263224573,True,True,True,-0.00894343263224573,-0.00894343263224573,1.1693070637113119,1.17079384569602,11693.070637113118,11707.9384569602,4,5.0,True,True,-0.00894343263224573,1.1693070637113119,11693.070637113118
1961-03-08,1.0795091171873559,9.489267681228597e-05,0.9591459339498171,-0.00035971390454425656,True,True,True,-0.00035971390454425656,-0.00035971390454425656,1.168886447701813,1.1703726948703683,11688.86447701813,11703.726948703683,4,5.0,True,True,-0.00035971390454425656,1.168886447701813,11688.86447701813
1961-03-09,1.0806522620331462,9.489267681228597e-05,0.9599233342934985,0.0010589487643872797,True,True,True,0.0010589487643872797,0.0010589487643872797,1.170124238561316,1.171612059589474,11701.242385613159,11716.12059589474,4,5.0,True,True,0.0010589487643872797,1.170124238561316,11701.242385613159
1961-03-10,1.0804340147983937,9.489267681228597e-05,0.9607040153979487,-0.00020195880064310945,True,True,True,-0.00020195880064310945,-0.00020195880064310945,1.1698879216734928,1.1713754422231002,11698.879216734927,11713.754422231003,4,5.0,True,True,-0.00020195880064310945,1.1698879216734928,11698.879216734927
1961-03-13,1.083620116136623,9.489267681228597e-05,0.9615025111905104,0.0029489087668383984,True,True,True,0.0029489087668383984,0.0029489087668383984,1.173337814421934,1.1748297215339312,11733.37814421934,11748.297215339311,4,5.0,True,True,0.0029489087668383984,1.173337814421934,11733.37814421934
1961-03-14,1.0789759373438361,9.489267681228597e-05,0.9622738610550422,-0.0042857997222721655,True,True,True,-0.0042857997222721655,-0.0042857997222721655,1.168309123542753,1.1697946366396639,11683.09123542753,11697.946366396638,4,5.0,True,True,-0.0042857997222721655,1.168309123542753,11683.09123542753
1961-03-15,1.0823327964695593,9.489267681206393e-05,0.9630588991295406,0.003111152908550352,True,True,True,0.003111152908550352,0.003111152908550352,1.1719439118705488,1.173434046625852,11719.439118705488,11734.34046625852,4,5.0,True,True,0.003111152908550352,1.1719439118705488,11719.439118705488
1961-03-16,1.093352908936227,9.489267681250801e-05,0.9638909602774827,0.01018181515206229,True,True,True,0.01018181515206229,0.01018181515206229,1.1838764281497995,1.1853817351817328,11838.764281497995,11853.817351817328,4,5.0,True,True,0.01018181515206229,1.1838764281497995,11838.764281497995
1961-03-17,1.0899002869008825,9.489267681228597e-05,0.964700169767854,-0.0031578294685324915,True,True,True,-0.0031578294685324915,-0.0031578294685324915,1.180137948277887,1.1816385018069158,11801.379482778872,11816.385018069157,4,5.0,True,True,-0.0031578294685324915,1.180137948277887,11801.379482778872
1961-03-20,1.104670695390156,9.489267681206393e-05,0.9655626944886662,0.013552073218801475,True,True,True,0.013552073218801475,0.013552073218801475,1.1961312641612352,1.197652153301558,11961.312641612352,11976.52153301558,4,5.0,True,True,0.013552073218801475,1.1961312641612352,11961.312641612352
1961-03-21,1.102751500619406,9.489267681250801e-05,0.9664067079959975,-0.0017373455987914621,True,True,True,-0.0017373455987914621,-0.0017373455987914621,1.1940531707738677,1.1955714176041365,11940.531707738677,11955.714176041365,4,5.0,True,True,-0.0017373455987914621,1.1940531707738677,11940.531707738677
1961-03-22,1.1021947264540322,9.489267681228597e-05,0.9671925074978283,-0.0005048954048677556,True,True,True,-0.0005048954048677556,-0.0005048954048677556,1.1934502988147762,1.194967779089197,11934.502988147762,11949.67779089197,4,5.0,True,True,-0.0005048954048677556,1.1934502988147762,11934.502988147762
1961-03-23,1.0994229979228551,9.489267681228597e-05,0.9679189719646747,-0.0025147357945489723,True,True,True,-0.0025147357945489723,-0.0025147357945489723,1.1904490866293316,1.1919627508417887,11904.490866293316,11919.627508417887,4,5.0,True,True,-0.0025147357945489723,1.1904490866293316,11904.490866293316
1961-03-24,1.0976729462327983,9.489267681228597e-05,0.9685978444852893,-0.0015917910516363154,True,True,True,-0.0015917910516363154,-0.0015917910516363154,1.1885541404258064,1.1900653952011149,11885.541404258065,11900.65395201115,4,5.0,True,True,-0.0015917910516363154,1.1885541404258064,11885.541404258065
1961-03-27,1.0966041502645196,9.489267681228597e-05,0.9692616028712183,-0.0009736925483558867,True,True,True,-0.0009736925483558867,-0.0009736925483558867,1.1873968541159563,1.1889066373937514,11873.968541159564,11889.066373937514,4,5.0,True,True,-0.0009736925483558867,1.1873968541159563,11873.968541159564
1961-03-28,1.0972393898560435,9.489267681228597e-05,0.9699303989983292,0.0005792788504135338,True,True,True,0.0005792788504135338,0.0005792788504135338,1.1880846880005933,1.18959534586391,11880.846880005933,11895.953458639098,4,5.0,True,True,0.0005792788504135338,1.1880846880005933,11880.846880005933
1961-03-29,1.1067382833600563,9.489267681228597e-05,0.9706443961448845,0.008657083943421906,True,True,True,0.008657083943421906,0.008657083943421906,1.1983700368765087,1.1998937726317578,11983.700368765087,11998.937726317577,4,5.0,True,True,0.008657083943421906,1.1983700368765087,11983.700368765087
1961-03-30,1.1090794607353878,9.489267681228597e-05,0.9713761177415815,0.002115384829938005,True,True,True,0.002115384829938005,0.002115384829938005,1.2009050506731695,1.20243200971592,12009.050506731695,12024.3200971592,4,5.0,True,True,0.002115384829938005,1.2009050506731695,12009.050506731695
1961-04-03,1.1184112864205842,9.37300495240656e-05,0.9721821334640904,0.008414028043589372,True,True,True,0.008414028043589372,0.008414028043589372,1.2110094994472218,1.2125493063661792,12110.094994472218,12125.493063661792,4,5.0,True,True,0.008414028043589372,1.2110094994472218,12110.094994472218
1961-04-04,1.1195608580991792,9.37300495240656e-05,0.9729990901307002,0.0010278612998211312,True,True,True,0.0010278612998211312,0.0010278612998211312,1.2122542492454194,1.213795638872318,12122.542492454193,12137.95638872318,4,5.0,True,True,0.0010278612998211312,1.2122542492454194,12122.542492454193
1961-04-05,1.1162767788484027,9.37300495240656e-05,0.9738039895085596,-0.0029333637622454,True,True,True,-0.0029333637622454,-0.0029333637622454,1.2086982665600547,1.2102351347304783,12086.982665600548,12102.351347304782,4,5.0,True,True,-0.0029333637622454,1.2086982665600547,12086.982665600548
1961-04-06,1.1189612043022963,9.37300495240656e-05,0.9746449718629502,0.002404802737778766,True,True,True,0.002404802737778766,0.002404802737778766,1.2116049474606267,1.2131455114958343,12116.049474606267,12131.455114958342,4,5.0,True,True,0.002404802737778766,1.2116049474606267,12116.049474606267
1961-04-07,1.125057503040621,9.373004952428765e-05,0.9755199717103287,0.005448177036777357,True,True,True,0.005448177036777357,0.005448177036777357,1.2182059857130276,1.2197549430138355,12182.059857130276,12197.549430138355,4,5.0,True,True,0.005448177036777357,1.2182059857130276,12182.059857130276
1961-04-10,1.1349080767577693,9.373004952428765e-05,0.9764294601227145,0.00875561799332547,True,True,True,0.00875561799332547,0.00875561799332547,1.2288721319611133,1.230434651340335,12288.721319611133,12304.34651340335,4,5.0,True,True,0.00875561799332547,1.2288721319611133,12288.721319611133
1961-04-11,1.1365718865170493,9.373004952384356e-05,0.9773208512744858,0.0014660304154616721,True,True,True,0.0014660304154616721,0.0014660304154616721,1.2306736958832816,1.232238505963438,12306.736958832817,12322.38505963438,4,5.0,True,True,0.0014660304154616721,1.2306736958832816,12306.736958832817
1961-04-12,1.1314109223077145,9.37300495240656e-05,0.9781783208799553,-0.0045408163535967105,True,True,True,-0.0045408163535967105,-0.0045408163535967105,1.2250854326390734,1.2266431372040276,12250.854326390734,12266.431372040277,4,5.0,True,True,-0.0045408163535967105,1.2250854326390734,12250.854326390734
1961-04-13,1.1306856814978088,9.37300495240656e-05,0.9790606628395787,-0.0006410056643491036,True,True,True,-0.0006410056643491036,-0.0006410056643491036,1.2243001459374403,1.2258568520049449,12243.001459374404,12258.568520049448,4,5.0,True,True,-0.0006410056643491036,1.2243001459374403,12243.001459374404
1961-04-14,1.1326908035796783,9.373004952428765e-05,0.979984866206015,0.0017733682443146215,True,True,True,0.0017733682443146215,0.0017733682443146215,1.2264712809377556,1.2280307476183658,12264.712809377555,12280.307476183658,4,5.0,True,True,0.0017733682443146215,1.2264712809377556,12264.712809377555
1961-04-17,1.1722464309319507,9.373004952384356e-05,0.9811062267882482,0.03492182264326993,True,True,True,0.03492182264326993,0.03492182264326993,1.269301893487728,1.2709158195871766,12693.01893487728,12709.158195871765,4,5.0,True,True,0.03492182264326993,1.269301893487728,12693.01893487728
1961-04-18,1.130044880258162,9.373004952428765e-05,0.9820176237363957,-0.03600057936643741,True,True,True,-0.03600057936643741,-0.03600057936643741,1.2236062899312539,1.2251621137560675,12236.06289931254,12251.621137560676,4,5.0,True,True,-0.03600057936643741,1.2236062899312539,12236.06289931254
1961-04-19,1.12351451921438,9.37300495240656e-05,0.9828840906355066,-0.005778851050844969,True,True,True,-0.005778851050844969,-0.005778851050844969,1.2165352514368641,1.2180820843875328,12165.352514368642,12180.820843875328,4,5.0,True,True,-0.005778851050844969,1.2165352514368641,12165.352514368642
1961-04-20,1.1238123032342249,9.37300495240656e-05,0.9837547550964324,0.00026504688168427215,True,True,True,0.00026504688168427215,0.00026504688168427215,1.2168576903117165,1.2184049332456353,12168.576903117166,12184.049332456352,4,5.0,True,True,0.00026504688168427215,1.2168576903117165,12168.576903117166
1961-04-21,1.1230854943404225,9.373004952428765e-05,0.9846278264982341,-0.0006467351280198264,True,True,True,-0.0006467351280198264,-0.0006467351280198264,1.2160707056975908,1.2176169479751526,12160.707056975907,12176.169479751527,4,5.0,True,True,-0.0006467351280198264,1.2160707056975908,12160.707056975907
1961-04-24,1.0998158337859325,9.37300495240656e-05,0.9853589386711225,-0.020719402638314732,True,True,True,-0.020719402638314732,-0.020719402638314732,1.190874447109583,1.1923886521708196,11908.74447109583,11923.886521708197,4,5.0,True,True,-0.020719402638314732,1.190874447109583,11908.74447109583
1961-04-25,1.1153120223355408,9.37300495240656e-05,0.9861552439325272,0.014089803104820886,True,True,True,0.014089803104820886,0.014089803104820886,1.2076536335919195,1.2091891735043292,12076.536335919194,12091.891735043291,4,5.0,True,True,0.014089803104820886,1.2076536335919195,12076.536335919194
1961-04-26,1.1197085390251607,9.373004952384356e-05,0.9870153986795596,0.0039419611746076555,True,True,True,0.0039419611746076555,0.0039419611746076555,1.2124141573279126,1.2139557502790392,12124.141573279127,12139.557502790392,4,5.0,True,True,0.0039419611746076555,1.2124141573279126,12124.141573279127
1961-04-27,1.1182975173218088,9.37300495240656e-05,0.9879195423672193,-0.001260168744073642,True,True,True,-0.001260168744073642,-0.001260168744073642,1.2108863109019756,1.2124259611858492,12108.863109019756,12124.259611858492,4,5.0,True,True,-0.001260168744073642,1.2108863109019756,12108.863109019756
1961-04-28,1.1158610674790312,9.37300495240656e-05,0.9888233910339058,-0.002178713450614267,True,True,True,-0.002178713450614267,-0.002178713450614267,1.2082481366092488,1.2097844324363396,12082.481366092488,12097.844324363396,4,5.0,True,True,-0.002178713450614267,1.2082481366092488,12082.481366092488
1961-05-01,1.1135949643952736,8.985217329349204e-05,0.9897136295362295,-0.002030811137516686,True,True,True,-0.002030811137516686,-0.002030811137516686,1.205794412836539,1.2073275887369537,12057.94412836539,12073.275887369537,4,5.0,True,True,-0.002030811137516686,1.205794412836539,12057.94412836539
1961-05-02,1.1217529229802166,8.985217329327e-05,0.9906498803765684,0.00732578616622348,True,True,True,0.00732578616622348,0.00732578616622348,1.2146278048654064,1.2161722124846228,12146.278048654065,12161.722124846228,4,5.0,True,True,0.00732578616622348,1.2146278048654064,12146.278048654065
1961-05-03,1.1311091048074695,8.985217329371409e-05,0.9916614808046531,0.008340679694772701,True,True,True,0.008340679694772701,0.008340679694772701,1.2247586263341537,1.2263159153626402,12247.586263341536,12263.159153626402,4,5.0,True,True,0.008340679694772701,1.2247586263341537,12247.586263341536
1961-05-04,1.1356812744649152,8.985217329327e-05,0.9926953336466795,0.004042200383687966,True,True,True,0.004042200383687966,0.004042200383687966,1.2297093461234467,1.2312729300262417,12297.093461234468,12312.729300262417,4,5.0,True,True,0.004042200383687966,1.2297093461234467,12297.093461234468
1961-05-05,1.1371771794770664,8.985217329371409e-05,0.9937435631601566,0.001317187353340854,True,True,True,0.001317187353340854,0.001317187353340854,1.2313291037224456,1.2328947471581833,12313.291037224457,12328.947471581832,4,5.0,True,True,0.001317187353340854,1.2313291037224456,12313.291037224457
1961-05-08,1.1354251591981448,8.985217329349204e-05,0.9948249627161724,-0.0015406748486874733,True,True,True,-0.0015406748486874733,-0.0015406748486874733,1.2294320259418836,1.2309952572301577,12294.320259418837,12309.952572301578,4,5.0,True,True,-0.0015406748486874733,1.2294320259418836,12294.320259418837
1961-05-09,1.1365794191897494,8.985217329349204e-05,0.9959432300432941,0.0010165883521726649,True,True,True,0.0010165883521726649,0.0010165883521726649,1.2306818522192442,1.2322466726702377,12306.818522192441,12322.466726702376,4,5.0,True,True,0.0010165883521726649,1.2306818522192442,12306.818522192441
1961-05-10,1.1356818811727183,8.985217329349204e-05,0.9971014633032392,-0.0007896835028659011,True,True,True,-0.0007896835028659011,-0.0007896835028659011,1.2297100030632702,1.2312735878013685,12297.100030632702,12312.735878013686,4,5.0,True,True,-0.0007896835028659011,1.2297100030632702,12297.100030632702
1961-05-11,1.1354681308629462,8.985217329349204e-05,0.9982305006247563,-0.00018821319008044401,True,True,True,-0.00018821319008044401,-0.00018821319008044401,1.2294785554207197,1.2310418458715466,12294.785554207197,12310.418458715467,4,5.0,True,True,-0.00018821319008044401,1.2294785554207197,12294.785554207197
1961-05-12,1.1374780425198454,8.985217329349204e-05,0.9993973648623394,0.0017701171897899215,True,True,True,0.0017701171897899215,0.0017701171897899215,1.231654876546148,1.2332209342042746,12316.548765461479,12332.209342042746,4,5.0,True,True,0.0017701171897899215,1.231654876546148,12316.548765461479
1961-05-15,1.1432519256184734,8.985217329327e-05,1.0005591214576899,0.005076039169808588,True,True,True,0.005076039169808588,0.005076039169808588,1.2379068049431818,1.2394808119713234,12379.068049431819,12394.808119713234,4,5.0,True,True,0.005076039169808588,1.2379068049431818,12379.068049431819
1961-05-16,1.1476583642326574,8.985217329349204e-05,1.001663849400937,0.0038543023767925177,True,True,True,0.0038543023767925177,0.0038543023767925177,1.242678072083722,1.2442581458108932,12426.78072083722,12442.581458108933,4,5.0,True,True,0.0038543023767925177,1.242678072083722,12426.78072083722
1961-05-17,1.1530923867807814,8.985217329349204e-05,1.0027934706737531,0.004734878181066771,True,True,True,0.004734878181066771,0.004734878181066771,1.2485620013733214,1.250149556557108,12485.620013733214,12501.495565571078,4,5.0,True,True,0.004734878181066771,1.2485620013733214,12485.620013733214
1961-05-18,1.1463776440803861,8.985217329349204e-05,1.003929822974385,-0.005823247796424735,True,True,True,-0.005823247796424735,-0.005823247796424735,1.2412913154501246,1.2428696259066854,12412.913154501246,12428.696259066854,4,5.0,True,True,-0.005823247796424735,1.2412913154501246,12412.913154501246
